1.500000000000000000e+01 -8.922891959460649787e+02 5.077492763016792196e+03 4.614468019094048032e+03 -5.514484402954295206e+00 -4.011151043586838050e+00 3.338973073217371024e+00
1.600000000000000000e+01 -1.220990735960079292e+03 4.826021040185356469e+03 4.804658249163701839e+03 -5.438292233568943423e+00 -4.368213711689478806e+00 2.998437388730704534e+00
1.700000000000000000e+01 -1.544413771676000806e+03 4.553685906598797374e+03 4.974020117212727200e+03 -5.338600136861750833e+00 -4.706350626115084701e+00 2.644944607882230514e+00
1.800000000000000000e+01 -1.861160887574466415e+03 4.261667001631527455e+03 5.121821953681655032e+03 -5.215843958704510008e+00 -5.024106475253233839e+00 2.280027984280424747e+00
1.900000000000000000e+01 -2.169863795203529662e+03 3.951228635619639135e+03 5.247425550140103951e+03 -5.070558286887866473e+00 -5.320115050212963048e+00 1.905268498975210001e+00
2.000000000000000000e+01 -2.469189183016736933e+03 3.623714277162128838e+03 5.350288818574570541e+03 -4.903373912248570221e+00 -5.593104718086423510e+00 1.522288059083940936e+00
2.100000000000000000e+01 -2.757844403232637887e+03 3.280540724734101332e+03 5.429968039616927854e+03 -4.715014942440267198e+00 -5.841903478950568385e+00 1.132742601563166307e+00
2.200000000000000000e+01 -3.034582975478404023e+03 2.923191987625695674e+03 5.486119694773767151e+03 -4.506295586951457821e+00 -6.065443605262043292e+00 7.383151242787240331e-01
2.300000000000000000e+01 -3.298209887999083548e+03 2.553212901311726910e+03 5.518501878943820884e+03 -4.278116630064053183e+00 -6.262765863217426343e+00 3.407086637067954782e-01
2.400000000000000000e+01 -3.547586678255902825e+03 2.172202502233194537e+03 5.526975290605158989e+03 -4.031461606262468855e+00 -6.433023315860739721e+00 -5.836076402384090395e-02
2.500000000000000000e+01 -3.781636275416828994e+03 1.781807187157272665e+03 5.511503797957167990e+03 -3.767392690571567115e+00 -6.575484706981254313e+00 -4.571712438103588960e-01
2.600000000000000000e+01 -3.999347588069096673e+03 1.383713682168525793e+03 5.472154580153332972e+03 -3.487046314192792540e+00 -6.689537423673345806e+00 -8.540020505834100550e-01
2.700000000000000000e+01 -4.199779820909602677e+03 9.796418467328353472e+02 5.409097843518159607e+03 -3.191628514230878011e+00 -6.774690033535328837e+00 -1.247140733678257174e+00
2.800000000000000000e+01 -4.382066504782075754e+03 5.713373383600521720e+02 5.322606113391115287e+03 -2.882410024857354092e+00 -6.830574390429500653e+00 -1.634890183762788718e+00
2.900000000000000000e+01 -4.545419224736454453e+03 1.605641639949494390e+02 5.213053103017226022e+03 -2.560721116577395762e+00 -6.856947300338539719e+00 -2.015575668569784984e+00
3.000000000000000000e+01 -4.689131031214901668e+03 -2.509028552312953195e+02 5.080912161748740800e+03 -2.227946190023851525e+00 -6.853691736577676608e+00 -2.387551822317550698e+00
3.100000000000000000e+01 -4.812579519838767737e+03 -6.612856785120195582e+02 4.926754305777792069e+03 -1.885518131183234525e+00 -6.820817591502144062e+00 -2.749209571633556504e+00
3.200000000000000000e+01 -4.915229565704941706e+03 -1.068810670922918234e+03 4.751245835719179922e+03 -1.534912436100413169e+00 -6.758461950117998107e+00 -3.098982978258721044e+00
3.300000000000000000e+01 -4.996635698622239943e+03 -1.471716230880989997e+03 4.555145546631459183e+03 -1.177641114920858545e+00 -6.666888869814388663e+00 -3.435355975906091874e+00
3.400000000000000000e+01 -5.056444106369939618e+03 -1.868260389375959903e+03 4.339301537521250793e+03 -8.152463875701109197e-01 -6.546488649929078640e+00 -3.756868975527615895e+00
3.500000000000000000e+01 -5.094394253878366726e+03 -2.256728349857477497e+03 4.104647629027157564e+03 -4.492941863677504810e-01 -6.397776575150894374e+00 -4.062125310071367679e+00
3.600000000000000000e+01 -5.110320107246533553e+03 -2.635439936719186790e+03 3.852199399823005933e+03 -8.136748432859897129e-02 -6.221391117931781345e+00 -4.349797486757767118e+00
3.700000000000000000e+01 -5.104150952748595046e+03 -3.002756919479400949e+03 3.583049854301632877e+03 2.869405283048341859e-01 -6.018091587170991907e+00 -4.618633212137481792e+00
3.800000000000000000e+01 -5.075911802455317229e+03 -3.357090179074444222e+03 3.298364736275906580e+03 6.540333927696997396e-01 -5.788755213447720926e+00 -4.867461152877714525e+00
3.900000000000000000e+01 -5.025723379815850421e+03 -3.696906682208686561e+03 2.999377505730371013e+03 1.018318425175632314e+00 -5.534373664980894780e+00 -5.095196393504967780e+00
4.000000000000000000e+01 -4.953801680505521290e+03 -4.020736229496964370e+03 2.687383998032518321e+03 1.378213820124646549e+00 -5.256048993211269504e+00 -5.300845551338793982e+00
4.100000000000000000e+01 -4.860457106034933531e+03 -4.327177943234345548e+03 2.363736787420741621e+03 1.732155776476387077e+00 -4.954989012322589481e+00 -5.483511508682648028e+00
4.200000000000000000e+01 -4.746093170011026814e+03 -4.614906461074844628e+03 2.029839278971201111e+03 2.078605603991240169e+00 -4.632502123002379513e+00 -5.642397723067345439e+00
4.300000000000000000e+01 -4.611204779510978369e+03 -4.882677802719304054e+03 1.687139555555453853e+03 2.416056766973924130e+00 -4.289991597124357625e+00 -5.776812078005789886e+00
4.400000000000000000e+01 -4.456376096735458304e+03 -5.129334877923492968e+03 1.337124008476439485e+03 2.743041819131649905e+00 -3.928949346624548422e+00 -5.886170239318627040e+00
4.500000000000000000e+01 -4.282277988901853860e+03 -5.353812605744699795e+03 9.813107824570896582e+02 3.058139182753058627e+00 -3.550949206443494877e+00 -5.969998485597312055e+00
4.600000000000000000e+01 -4.089665077171055600e+03 -5.555142616941177039e+03 6.212430674048114270e+02 3.359979725075971313e+00 -3.157639767815765275e+00 -6.027935985716006861e+00
4.700000000000000000e+01 -3.879372398217144109e+03 -5.732457513808412841e+03 2.584822708351682650e+02 3.647253085389848604e+00 -2.750736804200710761e+00 -6.059736501391324914e+00
4.800000000000000000e+01 -3.652311694794433606e+03 -5.884994664445016497e+03 -1.053988940240629546e+02 3.918713708015887143e+00 -2.332015337581291980e+00 -6.065269498491174360e+00
4.900000000000000000e+01 -3.409467354273888759e+03 -6.012099511453476225e+03 -4.688233686491050776e+02 4.173186538806594292e+00 -1.903301397532845440e+00 -6.044520656964181171e+00
5.000000000000000000e+01 -3.151892016560705088e+03 -6.113228378342655560e+03 -8.302167219547937975e+02 4.409572346147039745e+00 -1.466463529240164654e+00 -5.997591775731361707e+00
5.100000000000000000e+01 -2.880701875018135979e+03 -6.187950760355784041e+03 -1.188014099134456956e+03 4.626852631540598004e+00 -1.023404109398180051e+00 -5.924700075475240801e+00
5.200000000000000000e+01 -2.597071695967922551e+03 -6.235951090034508525e+03 -1.540667110771182479e+03 4.824094099610255704e+00 -5.760505305886076677e-01 -5.826176908795419607e+00
5.300000000000000000e+01 -2.302229583981487849e+03 -6.257029971480333188e+03 -1.886650627147302430e+03 5.000452662609155219e+00 -1.263463152369805054e-01 -5.702465893493007698e+00
5.400000000000000000e+01 -1.997451521492404709e+03 -6.251104880920851429e+03 -2.224469443801403941e+03 5.155176960161052868e+00 3.237577803841367174e-01 -5.554120490627752815e+00
5.500000000000000000e+01 -1.684055712233103804e+03 -6.218210334762041384e+03 -2.552664785838124772e+03 5.287611380780864678e+00 7.723126133968721829e-01 -5.381801054303175569e+00
5.600000000000000000e+01 -1.363396758622081279e+03 -6.158497529745061001e+03 -2.869820620246116050e+03 5.397198577589494839e+00 1.217379396898199406e+00 -5.186271384740289037e+00
5.700000000000000000e+01 -1.036859703503984747e+03 -6.072233463067407683e+03 -3.174569747481391460e+03 5.483481476370027252e+00 1.657038285716478487e+00 -4.968394819987183908e+00
5.800000000000000000e+01 -7.058539665885358545e+02 -5.959799543321303645e+03 -3.465599645773473185e+03 5.546104779553227004e+00 2.089396757729411025e+00 -4.729129904498400983e+00
5.900000000000000000e+01 -3.718072055658466297e+02 -5.821689705803936704e+03 -3.741658043958796952e+03 5.584815974722775245e+00 2.512597748319092439e+00 -4.469525674752735434e+00
6.000000000000000000e+01 -3.615913122711868510e+01 -5.658508048131225223e+03 -4.001558201079982155e+03 5.599465860664210481e+00 2.924827501188976164e+00 -4.190716603045374633e+00
6.100000000000000000e+01 2.996446949734234977e+02 -5.470966004117149168e+03 -4.244183873456395304e+03 5.590008607739834545e+00 3.324323104684106855e+00 -3.893917240605727859e+00
6.200000000000000000e+01 6.341590535740614314e+02 -5.259879075553784787e+03 -4.468493952374362379e+03 5.556501372372919079e+00 3.709379688738446035e+00 -3.580416600306337571e+00
6.300000000000000000e+01 9.659452238860661737e+02 -5.026163142845445691e+03 -4.673526757912746689e+03 5.499103487615877306e+00 4.078357263423812995e+00 -3.251572317522032129e+00
6.400000000000000000e+01 1.293577080162410766e+03 -4.770830376425651593e+03 -4.858403976665979826e+03 5.418075253136557912e+00 4.429687185606679733e+00 -2.908804625279710621e+00
6.500000000000000000e+01 1.615647103830163587e+03 -4.494984771543678107e+03 -5.022334233211667197e+03 5.313776348492250001e+00 4.761878245258119868e+00 -2.553590176840784931e+00
6.600000000000000000e+01 1.930772289884275324e+03 -4.199817329380412048e+03 -5.164616287063552591e+03 5.186663893311220797e+00 5.073522367359874607e+00 -2.187455745429359055e+00
6.700000000000000000e+01 2.237599926925886848e+03 -3.886600907585520872e+03 -5.284641848529789058e+03 5.037290177033407979e+00 5.363299928981525966e+00 -1.811971827125490320e+00
6.800000000000000000e+01 2.534813231641072434e+03 -3.556684763264273442e+03 -5.381898008351521639e+03 4.866300079266781431e+00 5.629984693883756108e+00 -1.428746169148656264e+00
6.900000000000000000e+01 2.821136819714342437e+03 -3.211488811242882548e+03 -5.455969277222647179e+03 4.674428199710761511e+00 5.872448368867728696e+00 -1.039417242040842737e+00
7.000000000000000000e+01 3.095341996232578367e+03 -2.852497620160330825e+03 -5.506539232300575350e+03 4.462495714116491818e+00 6.089664787027890824e+00 -6.456476707820490990e-01
7.100000000000000000e+01 3.356251849568386206e+03 -2.481254168588498487e+03 -5.533391768631335253e+03 4.231406970015574309e+00 6.280713723113565017e+00 -2.491176367428151184e-01
7.200000000000000000e+01 3.602746133420983824e+03 -2.099353383162521823e+03 -5.536411954037187570e+03 3.982145833187434647e+00 6.444784345334126918e+00 1.484817401162990269e-01
7.300000000000000000e+01 3.833765922356897136e+03 -1.708435480371946596e+03 -5.515586486527532543e+03 3.715771793035388626e+00 6.581178306417749369e+00 5.454550314539371447e-01
7.400000000000000000e+01 4.048318026493786419e+03 -1.310179133737847451e+03 -5.471003753686441087e+03 3.433415832640268395e+00 6.689312474410057163e+00 9.401091368620301258e-01
7.500000000000000000e+01 4.245479151416055174e+03 -9.062944878918276572e+02 -5.402853493839489602e+03 3.136276066936812601e+00 6.768721301068354457e+00 1.330759920707750066e+00
7.600000000000000000e+01 4.424399789388989120e+03 -4.985160415992908156e+02 -5.311426059154347968e+03 2.825613150987997368e+00 6.819058822515117413e+00 1.715738843286738646e+00
7.700000000000000000e+01 4.584307828166973195e+03 -8.859542194510541435e+01 -5.197111281213019538e+03 2.502745459088012936e+00 6.840100283678407500e+00 2.093399579211166373e+00
7.800000000000000000e+01 4.724511863650797750e+03 3.217059273690779264e+02 -5.060396940075540442e+03 2.169044035089052969e+00 6.831743374802654145e+00 2.462124613993819988e+00
7.900000000000000000e+01 4.844404202700299720e+03 7.306241199062409351e+02 -4.901866838465142791e+03 1.825927314626910603e+00 6.794009065349027487e+00 2.820331807332435936e+00
8.000000000000000000e+01 4.943463542475084068e+03 1.136400237878391408e+03 -4.722198483484453391e+03 1.474855620970494163e+00 6.727042018024482317e+00 3.166480908550559192e+00
8.100000000000000000e+01 5.021257312828671274e+03 1.537287755257869549e+03 -4.522160379249867219e+03 1.117325438006224525e+00 6.631110563666116064e+00 3.499080006184155600e+00
8.200000000000000000e+01 5.077443668562463245e+03 1.931559945642578441e+03 -4.302608935026950348e+03 7.548634663537187039e-01 6.506606216407027965e+00 3.816691889963836903e+00
8.300000000000000000e+01 5.111773118793969843e+03 2.317517246651013920e+03 -4.064484994875720076e+03 3.890204717316003147e-01 6.354042708082237034e+00 4.117940299589376352e+00
8.400000000000000000e+01 5.124089781346132440e+03 2.693494551373963532e+03 -3.808809996471008617e+03 2.136493835605810312e-02 6.174054521287911435e+00 4.401516030899853327e+00
8.500000000000000000e+01 5.114332250949921217e+03 3.057868396218489579e+03 -3.536681768640568407e+03 -3.465234557560099571e-01 5.967394901939487184e+00 4.666182866479884339e+00
8.600000000000000000e+01 5.082534071192155352e+03 3.409064013404130037e+03 -3.249269979242994850e+03 -7.130605203278393978e-01 5.734933334603788069e+00 4.910783294576613223e+00
8.700000000000000000e+01 5.028823801548506708e+03 3.745562215472914886e+03 -2.947811247258396634e+03 -1.076664365440255455e+00 5.477652467286751481e+00 5.134243977591419927e+00
8.800000000000000000e+01 4.953424672520837703e+03 4.065906078506415270e+03 -2.633603935350894062e+03 -1.435762314962825803e+00 5.196644476687216851e+00 5.335580929491130497e+00
8.900000000000000000e+01 4.856653823842110796e+03 4.368707390361301805e+03 -2.308002641635032887e+03 -1.788797886229140488e+00 4.893106870083220983e+00 5.513904360375449620e+00
9.000000000000000000e+01 4.738921122905842822e+03 4.652652830179518787e+03 -1.972412411891157262e+03 -2.134237797424096250e+00 4.568337725879394462e+00 5.668423146226101217e+00
9.100000000000000000e+01 4.600727562993708489e+03 4.916509845743695223e+03 -1.628282695966709298e+03 -2.470578960691562020e+00 4.223730381253543165e+00 5.798448882611878297e+00
9.200000000000000000e+01 4.442663243481273639e+03 5.159132195954554845e+03 -1.277101074518752739e+03 -2.796355416146049322e+00 3.860767582125038455e+00 5.903399482854390534e+00
9.300000000000000000e+01 4.265404936955607809e+03 5.379465126824733488e+03 -9.203867845365624589e+02 -3.110145159903441758e+00 3.481015117630656963e+00 5.982802283865867210e+00
9.400000000000000000e+01 4.069713251031053915e+03 5.576550150916946222e+03 -5.596840741757973774e+02 -3.410576818026500145e+00 3.086114968230708300e+00 6.036296626509052743e+00
9.500000000000000000e+01 3.856429395548863795e+03 5.749529402094606667e+03 -1.965554192871064458e+02 -3.696336117973579416e+00 2.677778003276007013e+00 6.063635881823827845e+00
9.600000000000000000e+01 3.626471568735247274e+03 5.897649539783667024e+03 1.674253644190614807e+02 -3.966172109781951338e+00 2.257776270138446506e+00 6.064688899710064085e+00
9.700000000000000000e+01 3.380830978715535821e+03 6.020265179631175670e+03 5.306800783992016477e+02 -4.218903090808279188e+00 1.827934922660416017e+00 6.039440862517262865e+00
9.800000000000000000e+01 3.120567519481828640e+03 6.116841830450790439e+03 8.916331314565478579e+02 -4.453422190361091992e+00 1.390123841536917926e+00 5.987993532313814704e+00
9.900000000000000000e+01 2.846805122935409599e+03 6.186958320614618970e+03 1.248718526553535412e+03 -4.668702573929249589e+00 9.462490031679877678e-01 5.910564887219950769e+00
1.000000000000000000e+02 2.560726810924601978e+03 6.230308700527165456e+03 1.600386807651500476e+03 -4.863802230845205798e+00 4.982436563949252939e-01 5.807488148906335468e+00
1.010000000000000000e+02 2.263569473230581025e+03 6.246703611435838866e+03 1.945111930286812594e+03 -5.037868314005221393e+00 4.805936828384623632e-02 5.679210209998530878e+00
1.020000000000000000e+02 1.956618399183861357e+03 6.236071114525063422e+03 2.281398020295681363e+03 -5.190141005560239051e+00 -4.023429992918480247e-01 5.526289476503928988e+00
1.030000000000000000e+02 1.641201591996360321e+03 6.198456977938281852e+03 2.607785986173466881e+03 -5.319956888135223494e+00 -8.510023210921866532e-01 5.349393146318479175e+00
1.040000000000000000e+02 1.318683895951380691e+03 6.134024423004955679e+03 2.922859951968055611e+03 -5.426751806965105729e+00 -1.295966188489233506e+00 5.149293950219979266e+00
1.050000000000000000e+02 9.904609673011497080e+02 6.043053334452914896e+03 3.225253479322348539e+03 -5.510063214179992563e+00 -1.735299781228606841e+00 4.926866386378186746e+00
1.060000000000000000e+02 6.579531200813814849e+02 5.925938942700402549e+03 3.513655549253095614e+03 -5.569531992163573086e+00 -2.167094577872202610e+00 4.683082483202988477e+00
1.070000000000000000e+02 3.225990780787244034e+02 5.783189989394311851e+03 3.786816276430755806e+03 -5.604903758285303184e+00 -2.589476856249516068e+00 4.419007128234458293e+00
1.080000000000000000e+02 -1.415033609686045146e+01 5.615426390149104009e+03 4.043552331051455894e+03 -5.616029658224139354e+00 -3.000615940277266080e+00 4.135793002711895205e+00
1.090000000000000000e+02 -3.508385444462048781e+02 5.423376410912612300e+03 4.282752045811313110e+03 -5.602866659433908048e+00 -3.398732154953874485e+00 3.834675162436941065e+00
1.100000000000000000e+02 -6.860095599391464702e+02 5.207873376519526573e+03 4.503380187948317143e+03 -5.565477359947599290e+00 -3.782104456996670194e+00 3.516965305597388181e+00
1.110000000000000000e+02 -1.018214307218298700e+03 4.969851931784013686e+03 4.704482378751965371e+03 -5.504029330608173787e+00 -4.149077714260562821e+00 3.184045767408640870e+00
1.120000000000000000e+02 -1.346016890224429744e+03 4.710343876934413856e+03 4.885189145305289458e+03 -5.418794010907146408e+00 -4.498069612559802088e+00 2.837363279855545706e+00
1.130000000000000000e+02 -1.668000780583209462e+03 4.430473600317052842e+03 5.044719591478347866e+03 -5.310145179900255030e+00 -4.827577173632574770e+00 2.478422532593672845e+00
1.140000000000000000e+02 -1.982774901902623924e+03 4.131453132130704034e+03 5.182384677290759100e+03 -5.178557024179267110e+00 -5.136182872561815493e+00 2.108779568356985212e+00
1.150000000000000000e+02 -2.288979586462274256e+03 3.814576843518091664e+03 5.297590097690154835e+03 -5.024601824662363825e+00 -5.422560346883217086e+00 1.730035043155965235e+00
1.160000000000000000e+02 -2.585292382062249999e+03 3.481215815701259999e+03 5.389838753521997205e+03 -4.848947283113490769e+00 -5.685479692742193336e+00 1.343827378334738976e+00
1.170000000000000000e+02 -2.870433688030690064e+03 3.132811904030825190e+03 5.458732809002188333e+03 -4.652353507915800712e+00 -5.923812345766574339e+00 9.518258283310455647e-01
1.180000000000000000e+02 -3.143172200517515193e+03 2.770871521893038789e+03 5.503975331340735465e+03 -4.435669676840025666e+00 -6.136535545753624810e+00 5.557234849362656659e-01
1.190000000000000000e+02 -3.402330148201267093e+03 2.396959169450088211e+03 5.525371509321572375e+03 -4.199830392520397915e+00 -6.322736384840212054e+00 1.572302361513615576e-01
1.200000000000000000e+02 -3.646788300445911318e+03 2.012690732161497635e+03 5.522829448652581050e+03 -3.945851744190506771e+00 -6.481615438625780712e+00 -2.419343045596102637e-01
1.210000000000000000e+02 -3.875490730671866459e+03 1.619726574107512988e+03 5.496360542772321423e+03 -3.674827087157233940e+00 -6.612489978761729503e+00 -6.400478844667832901e-01
1.220000000000000000e+02 -4.087449318337557088e+03 1.219764451260962460e+03 5.446079418600395002e+03 -3.387922549606866340e+00 -6.714796764001439655e+00 -1.035392700097769181e+00
1.230000000000000000e+02 -4.281747973470583020e+03 8.145322700523793173e+02 5.372203457469503519e+03 -3.086372274763523826e+00 -6.788094404748703070e+00 -1.426262475320765777e+00
1.240000000000000000e+02 -4.457546568102232413e+03 4.057807169765092681e+02 5.275051892232439968e+03 -2.771473405354438313e+00 -6.832065293882972234e+00 -1.810969515786350570e+00
1.250000000000000000e+02 -4.614084559360648200e+03 -4.724214524059956233e+00 5.155044482340464128e+03 -2.444580816790071331e+00 -6.846517094313596452e+00 -2.187851725456360530e+00
1.260000000000000000e+02 -4.750684289346564583e+03 -4.152087730057056092e+02 5.012699769580569409e+03 -2.107101605566537472e+00 -6.831383771471733368e+00 -2.555279569208507073e+00
1.270000000000000000e+02 -4.866753947313077333e+03 -8.238990461268416539e+02 4.848632918177379906e+03 -1.760489340164472338e+00 -6.786726156986651048e+00 -2.911662963217948707e+00
1.280000000000000000e+02 -4.961790180135215451e+03 -1.229028577345101894e+03 4.663553144139610595e+03 -1.406238083164342623e+00 -6.712732028283816099e+00 -3.255458072093014188e+00
1.290000000000000000e+02 -5.035380337626577784e+03 -1.628845972682510137e+03 4.458260740085483121e+03 -1.045876195402947628e+00 -6.609715687939647921e+00 -3.585173988718338034e+00
1.300000000000000000e+02 -5.087204339979369252e+03 -2.021622467038591367e+03 4.233643703327104959e+03 -6.809599357017671606e-01 -6.478117026462799188e+00 -3.899379269595114827e+00
1.310000000000000000e+02 -5.117036155503773443e+03 -2.405659418551981162e+03 3.990673976735044562e+03 -3.130668729243460957e-01 -6.318500052842785486e+00 -4.196708295328793525e+00
1.320000000000000000e+02 -5.124744877952811294e+03 -2.779295698602954872e+03 3.730403313831990999e+03 5.621086924562428144e-02 -6.131550878777876967e+00 -4.475867422972785725e+00
1.330000000000000000e+02 -5.110295394059342470e+03 -3.140914944266475231e+03 3.453958781660272052e+03 4.252735105018947692e-01 -5.918075144990805114e+00 -4.735640894358380315e+00
1.340000000000000000e+02 -5.073748633495632021e+03 -3.488952639424214340e+03 3.162537917204088899e+03 7.925206267441351482e-01 -5.678994881449537679e+00 -4.974896462482802484e+00
1.350000000000000000e+02 -5.015261395295185139e+03 -3.821902990377265724e+03 2.857403555486230289e+03 1.156358245180055588e+00 -5.415344797578381275e+00 -5.192590696627600089e+00
1.360000000000000000e+02 -4.935085746844270943e+03 -4.138325561719375401e+03 2.539878349855429860e+03 1.515205985523798704e+00 -5.128268003581161416e+00 -5.387773926255542634e+00
1.370000000000000000e+02 -4.833567993839613337e+03 -4.436851638472654486e+03 2.211339007385599871e+03 1.867504207642001868e+00 -4.819011169680582185e+00 -5.559594783971347987e+00
1.380000000000000000e+02 -4.711147222092214179e+03 -4.716190281090367534e+03 1.873210264665343402e+03 2.211721123029908753e+00 -4.488919136251459996e+00 -5.707304308988589980e+00
1.390000000000000000e+02 -4.568353414700354733e+03 -4.975134040915540027e+03 1.526958631510907480e+03 2.546359825165180890e+00 -4.139428994314776844e+00 -5.830259574641645237e+00
1.400000000000000000e+02 -4.405805150874624815e+03 -5.212564305062409403e+03 1.174085932231928155e+03 2.869965192200979232e+00 -3.772063662472437073e+00 -5.927926806505334767e+00
1.410000000000000000e+02 -4.224206895525719119e+03 -5.427456241461430182e+03 8.161226759622849158e+02 3.181130614711663362e+00 -3.388424992895876287e+00 -5.999883961587963555e+00
1.420000000000000000e+02 -4.024345891569018477e+03 -5.618883316964501319e+03 4.546212891900973432e+02 3.478504501351894262e+00 -2.990186445234091828e+00 -6.045822743764264651e+00
1.430000000000000000e+02 -3.807088669703212418e+03 -5.786021363923007812e+03 9.114924493685147411e+01 3.760796516361763153e+00 -2.579085373080644228e+00 -6.065550036002436585e+00
1.440000000000000000e+02 -3.573377193128617819e+03 -5.928152173491032045e+03 -2.727178759878939900e+02 4.026783504840524941e+00 -2.156914972754779836e+00 -6.058988735876977394e+00
1.450000000000000000e+02 -3.324224657228501655e+03 -6.044666597027413445e+03 -6.354033556236125833e+02 4.275315064585045732e+00 -1.725515948443708591e+00 -6.026177987189147878e+00
1.460000000000000000e+02 -3.060710966596227081e+03 -6.135067140316492441e+03 -9.953363051303055045e+02 4.505318726973223775e+00 -1.286767951093905626e+00 -5.967272807066525964e+00
1.470000000000000000e+02 -2.783977913903398530e+03 -6.198970038842016947e+03 -1.350958590607198857e+03 4.715804713775867185e+00 -8.425808507197471986e-01 -5.882543114502221115e+00
1.480000000000000000e+02 -2.495224086933701074e+03 -6.236106805963686384e+03 -1.700731682927418206e+03 4.905870241776879581e+00 -3.948859029579208091e-01 -5.772372172739798302e+00
1.490000000000000000e+02 -2.195699531621918140e+03 -6.246325249495283060e+03 -2.043143396987664346e+03 5.074703352531800604e+00 5.437312929464383632e-02 -5.637254464034788803e+00
1.500000000000000000e+02 -1.886700200115794360e+03 -6.229589955798607662e+03 -2.376714487052416189e+03 5.221586250341823110e+00 5.032488394518880304e-01 -5.477793020961364334e+00
1.510000000000000000e+02 -1.569562213708896707e+03 -6.185982244021880433e+03 -2.700005066468355380e+03 5.345898137398354066e+00 9.497989685294531137e-01 -5.294696243435129901e+00
1.520000000000000000e+02 -1.245655970972270097e+03 -6.115699596463032321e+03 -3.011620821897024143e+03 5.447117540894666377e+00 1.392095069887190784e+00 -5.088774234863958412e+00
1.530000000000000000e+02 -9.163801315504023250e+02 -6.019054574170942033e+03 -3.310218994313040639e+03 5.524824132540259392e+00 1.828230997257947354e+00 -4.860934694219953833e+00
1.540000000000000000e+02 -5.831555058978447050e+02 -5.896473229762362280e+03 -3.594514101290722465e+03 5.578700046195854689e+00 2.256331170735824898e+00 -4.612178403278351269e+00
1.550000000000000000e+02 -2.474188807456139330e+02 -5.748493031991105454e+03 -3.863283377495376499e+03 5.608530704130557432e+00 2.674558580796272178e+00 -4.343594349759380968e+00
1.560000000000000000e+02 8.938319066975260796e+01 -5.575760318828940399e+03 -4.115371912753223114e+03 5.614205166567999505e+00 3.081122496198023697e+00 -4.056354527633237339e+00
1.570000000000000000e+02 4.258006055606675773e+02 -5.379027297690539854e+03 -4.349697469534378797e+03 5.595716022637318154e+00 3.474285847567701868e+00 -3.751708455442790857e+00
1.580000000000000000e+02 7.603859088402265343e+02 -5.159148612948024493e+03 -4.565254964100755387e+03 5.553158843509494069e+00 3.852372264405202973e+00 -3.430977452220354440e+00
1.590000000000000000e+02 1.091700445078195116e+03 -4.917077502048009592e+03 -4.761120597884110794e+03 5.486731220338748827e+00 4.213772748959345726e+00 -3.095548708529829884e+00
