5.990800000000000000e+04 -1.981609999999999969e-02
5.990900000000000000e+04 -1.974379999999999885e-02
5.991000000000000000e+04 -1.951239999999999919e-02
5.991100000000000000e+04 -1.929909999999999959e-02
5.991200000000000000e+04 -1.923209999999999850e-02
5.991300000000000000e+04 -1.930019999999999999e-02
5.991400000000000000e+04 -1.958379999999999843e-02
5.991500000000000000e+04 -2.004519999999999913e-02
5.991600000000000000e+04 -2.046479999999999827e-02
5.991700000000000000e+04 -2.080869999999999942e-02
5.991800000000000000e+04 -2.105270000000000058e-02
5.991900000000000000e+04 -2.109750000000000167e-02
5.992000000000000000e+04 -2.092400000000000163e-02
5.992100000000000000e+04 -2.054829999999999851e-02
5.992200000000000000e+04 -2.001170000000000032e-02
5.992300000000000000e+04 -1.936960000000000071e-02
5.992400000000000000e+04 -1.869799999999999934e-02
5.992500000000000000e+04 -1.808020000000000113e-02
5.992600000000000000e+04 -1.758519999999999875e-02
5.992700000000000000e+04 -1.724830000000000113e-02
5.992800000000000000e+04 -1.708269999999999927e-02
5.992900000000000000e+04 -1.708739999999999912e-02
5.993000000000000000e+04 -1.724809999999999885e-02
5.993100000000000000e+04 -1.752460000000000129e-02
5.993200000000000000e+04 -1.785149999999999931e-02
5.993300000000000000e+04 -1.813659999999999925e-02
5.993400000000000000e+04 -1.827190000000000064e-02
5.993500000000000000e+04 -1.819969999999999921e-02
5.993600000000000000e+04 -1.793279999999999874e-02
5.993700000000000000e+04 -1.756210000000000063e-02
5.993800000000000000e+04 -1.722459999999999963e-02
5.993900000000000000e+04 -1.705270000000000050e-02
5.994000000000000000e+04 -1.713069999999999871e-02
5.994100000000000000e+04 -1.746260000000000173e-02
5.994200000000000000e+04 -1.797409999999999980e-02
5.994300000000000000e+04 -1.855350000000000055e-02
5.994400000000000000e+04 -1.907560000000000158e-02
5.994500000000000000e+04 -1.944059999999999885e-02
5.994600000000000000e+04 -1.960030000000000105e-02
5.994700000000000000e+04 -1.954209999999999975e-02
5.994800000000000000e+04 -1.928550000000000056e-02
5.994900000000000000e+04 -1.887439999999999951e-02
5.995000000000000000e+04 -1.836480000000000057e-02
5.995100000000000000e+04 -1.782900000000000110e-02
5.995200000000000000e+04 -1.733890000000000084e-02
5.995300000000000000e+04 -1.694970000000000157e-02
5.995400000000000000e+04 -1.670280000000000029e-02
5.995500000000000000e+04 -1.662510000000000029e-02
5.995600000000000000e+04 -1.671430000000000138e-02
5.995700000000000000e+04 -1.694100000000000120e-02
5.995800000000000000e+04 -1.725820000000000132e-02
5.995900000000000000e+04 -1.760310000000000000e-02
5.996000000000000000e+04 -1.789040000000000075e-02
5.996100000000000000e+04 -1.803509999999999835e-02
5.996200000000000000e+04 -1.797289999999999999e-02
5.996300000000000000e+04 -1.769079999999999958e-02
5.996400000000000000e+04 -1.725389999999999910e-02
5.996500000000000000e+04 -1.679169999999999968e-02
5.996600000000000000e+04 -1.645860000000000031e-02
5.996700000000000000e+04 -1.637500000000000067e-02
5.996800000000000000e+04 -1.658079999999999971e-02
5.996900000000000000e+04 -1.702419999999999975e-02
5.997000000000000000e+04 -1.758579999999999866e-02
5.997100000000000000e+04 -1.812510000000000163e-02
5.997200000000000000e+04 -1.852629999999999902e-02
5.997300000000000000e+04 -1.871909999999999893e-02
5.997400000000000000e+04 -1.868179999999999841e-02
5.997500000000000000e+04 -1.842989999999999906e-02
5.997600000000000000e+04 -1.800329999999999986e-02
5.997700000000000000e+04 -1.745910000000000170e-02
5.997800000000000000e+04 -1.686729999999999827e-02
5.997900000000000000e+04 -1.630360000000000142e-02
5.998000000000000000e+04 -1.583620000000000166e-02
5.998100000000000000e+04 -1.551669999999999959e-02
5.998200000000000000e+04 -1.537709999999999945e-02
5.998300000000000000e+04 -1.542360000000000085e-02
5.998400000000000000e+04 -1.563480000000000078e-02
5.998500000000000000e+04 -1.596610000000000043e-02
5.998600000000000000e+04 -1.635059999999999986e-02
5.998700000000000000e+04 -1.670889999999999875e-02
5.998800000000000000e+04 -1.696200000000000138e-02
5.998900000000000000e+04 -1.704889999999999878e-02
5.999000000000000000e+04 -1.694769999999999957e-02
5.999100000000000000e+04 -1.669319999999999832e-02
5.999200000000000000e+04 -1.638360000000000163e-02
5.999300000000000000e+04 -1.616209999999999869e-02
5.999400000000000000e+04 -1.616799999999999835e-02
5.999500000000000000e+04 -1.648209999999999953e-02
5.999600000000000000e+04 -1.709569999999999840e-02
5.999700000000000000e+04 -1.791059999999999874e-02
5.999800000000000000e+04 -1.877639999999999865e-02
5.999900000000000000e+04 -1.954310000000000075e-02
6.000000000000000000e+04 -2.010260000000000172e-02
6.000100000000000000e+04 -2.040849999999999956e-02
6.000200000000000000e+04 -2.046829999999999830e-02
6.000300000000000000e+04 -2.032789999999999944e-02
6.000400000000000000e+04 -2.005310000000000079e-02
6.000500000000000000e+04 -1.971629999999999910e-02
6.000600000000000000e+04 -1.939230000000000120e-02
6.000700000000000000e+04 -1.915209999999999829e-02
